"actual","year","month","wday","day","longterm_actual","mid_actual","short_actual"
12715,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-2643.62500000004
12576,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-2782.62500000004
12594,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-2764.62500000004
12690,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-2668.62500000004
13122,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-2236.62500000004
14374,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-984.625000000039
14857,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-501.625000000039
15651,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,292.374999999961
16080,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,721.374999999961
16437,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1078.37499999996
16558,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1199.37499999996
16866,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1507.37499999996
17031,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1672.37499999996
17172,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1813.37499999996
16800,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1441.37499999996
16717,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1358.37499999996
16600,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1241.37499999996
16282,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,923.374999999961
16929,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1570.37499999996
17932,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,2573.37499999996
16424,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,1065.37499999996
15160,2015,9,"Mi",2,16931.4005707763,-1572.77557077626,-198.625000000039
14113,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-1178.58333333338
13210,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-2081.58333333338
12949,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-2342.58333333338
12765,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-2526.58333333338
12738,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-2553.58333333338
12596,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-2695.58333333338
13459,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-1832.58333333338
14543,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-748.583333333379
15116,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-175.583333333379
15967,2015,9,"Do",3,16931.4005707763,-1639.81723744292,675.416666666621
16183,2015,9,"Do",3,16931.4005707763,-1639.81723744292,891.416666666621
16387,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1095.41666666662
16386,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1094.41666666662
16498,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1206.41666666662
16693,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1401.41666666662
16692,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1400.41666666662
16579,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1287.41666666662
16471,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1179.41666666662
16020,2015,9,"Do",3,16931.4005707763,-1639.81723744292,728.416666666621
15949,2015,9,"Do",3,16931.4005707763,-1639.81723744292,657.416666666621
16829,2015,9,"Do",3,16931.4005707763,-1639.81723744292,1537.41666666662
17643,2015,9,"Do",3,16931.4005707763,-1639.81723744292,2351.41666666662
16265,2015,9,"Do",3,16931.4005707763,-1639.81723744292,973.416666666621
14947,2015,9,"Do",3,16931.4005707763,-1639.81723744292,-344.583333333379
13833,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-1272.87500000004
13058,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-2047.87500000004
12642,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-2463.87500000004
12656,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-2449.87500000004
12631,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-2474.87500000004
12622,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-2483.87500000004
13047,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-2058.87500000004
14226,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-879.875000000039
14797,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-308.875000000039
15492,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,386.124999999961
15894,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,788.124999999961
16072,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,966.124999999961
16044,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,938.124999999961
16234,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,1128.12499999996
16563,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,1457.12499999996
16618,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,1512.12499999996
16569,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,1463.12499999996
16370,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,1264.12499999996
16092,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,986.124999999961
15894,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,788.124999999961
16685,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,1579.12499999996
17220,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,2114.12499999996
16185,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,1079.12499999996
15097,2015,9,"Fr",4,16931.4005707763,-1825.52557077626,-8.87500000003888
14167,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-285.541666666709
13281,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-1171.54166666671
12811,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-1641.54166666671
12542,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-1910.54166666671
12384,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-2068.54166666671
12444,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-2008.54166666671
12744,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-1708.54166666671
12970,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-1482.54166666671
13351,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-1101.54166666671
14328,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-124.541666666709
14794,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,341.458333333291
15304,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,851.458333333291
15402,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,949.458333333291
15475,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,1022.45833333329
15615,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,1162.45833333329
15574,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,1121.45833333329
15437,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,984.458333333291
15478,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,1025.45833333329
15351,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,898.458333333291
15344,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,891.458333333291
16166,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,1713.45833333329
16387,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,1934.45833333329
15281,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,828.458333333291
14231,2015,9,"Sa",5,16931.4005707763,-2478.85890410959,-221.541666666709
13412,2015,9,"So",6,16931.4005707763,-2988.98390410959,-530.416666666709
12722,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1220.41666666671
12287,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1655.41666666671
11951,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1991.41666666671
12047,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1895.41666666671
12065,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1877.41666666671
12045,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1897.41666666671
12284,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1658.41666666671
12684,2015,9,"So",6,16931.4005707763,-2988.98390410959,-1258.41666666671
13754,2015,9,"So",6,16931.4005707763,-2988.98390410959,-188.416666666709
14341,2015,9,"So",6,16931.4005707763,-2988.98390410959,398.583333333291
14764,2015,9,"So",6,16931.4005707763,-2988.98390410959,821.583333333291
14836,2015,9,"So",6,16931.4005707763,-2988.98390410959,893.583333333291
14952,2015,9,"So",6,16931.4005707763,-2988.98390410959,1009.58333333329
14980,2015,9,"So",6,16931.4005707763,-2988.98390410959,1037.58333333329
14997,2015,9,"So",6,16931.4005707763,-2988.98390410959,1054.58333333329
14786,2015,9,"So",6,16931.4005707763,-2988.98390410959,843.583333333291
14910,2015,9,"So",6,16931.4005707763,-2988.98390410959,967.583333333291
14823,2015,9,"So",6,16931.4005707763,-2988.98390410959,880.583333333291
14879,2015,9,"So",6,16931.4005707763,-2988.98390410959,936.583333333291
16041,2015,9,"So",6,16931.4005707763,-2988.98390410959,2098.58333333329
16212,2015,9,"So",6,16931.4005707763,-2988.98390410959,2269.58333333329
14926,2015,9,"So",6,16931.4005707763,-2988.98390410959,983.583333333291
13920,2015,9,"So",6,16931.4005707763,-2988.98390410959,-22.4166666667088
13092,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-1274.12500000004
12457,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-1909.12500000004
12057,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-2309.12500000004
11774,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-2592.12500000004
11805,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-2561.12500000004
11975,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-2391.12500000004
12315,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-2051.12500000004
13627,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-739.125000000039
14400,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,33.8749999999609
15184,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,817.874999999961
15434,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,1067.87499999996
15563,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,1196.87499999996
15305,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,938.874999999961
15343,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,976.874999999961
15527,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,1160.87499999996
15410,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,1043.87499999996
15387,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,1020.87499999996
15319,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,952.874999999961
15055,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,688.874999999961
15116,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,749.874999999961
16349,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,1982.87499999996
16627,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,2260.87499999996
15466,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,1099.87499999996
14200,2015,9,"Mo",7,16931.4005707763,-2565.27557077626,-166.125000000039
13187,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-1228.50000000004
12407,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-2008.50000000004
12172,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-2243.50000000004
11980,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-2435.50000000004
11890,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-2525.50000000004
12114,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-2301.50000000004
12569,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-1846.50000000004
13917,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-498.500000000039
14511,2015,9,"Di",8,16931.4005707763,-2515.90057077626,95.4999999999609
15108,2015,9,"Di",8,16931.4005707763,-2515.90057077626,692.499999999961
15163,2015,9,"Di",8,16931.4005707763,-2515.90057077626,747.499999999961
15387,2015,9,"Di",8,16931.4005707763,-2515.90057077626,971.499999999961
15141,2015,9,"Di",8,16931.4005707763,-2515.90057077626,725.499999999961
15257,2015,9,"Di",8,16931.4005707763,-2515.90057077626,841.499999999961
15392,2015,9,"Di",8,16931.4005707763,-2515.90057077626,976.499999999961
15557,2015,9,"Di",8,16931.4005707763,-2515.90057077626,1141.49999999996
15425,2015,9,"Di",8,16931.4005707763,-2515.90057077626,1009.49999999996
15382,2015,9,"Di",8,16931.4005707763,-2515.90057077626,966.499999999961
15150,2015,9,"Di",8,16931.4005707763,-2515.90057077626,734.499999999961
15292,2015,9,"Di",8,16931.4005707763,-2515.90057077626,876.499999999961
16395,2015,9,"Di",8,16931.4005707763,-2515.90057077626,1979.49999999996
16709,2015,9,"Di",8,16931.4005707763,-2515.90057077626,2293.49999999996
15535,2015,9,"Di",8,16931.4005707763,-2515.90057077626,1119.49999999996
14332,2015,9,"Di",8,16931.4005707763,-2515.90057077626,-83.5000000000391
13370,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-1131.79166666671
12598,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-1903.79166666671
12083,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-2418.79166666671
12139,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-2362.79166666671
11958,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-2543.79166666671
12227,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-2274.79166666671
12805,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-1696.79166666671
13988,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-513.791666666709
14663,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,161.208333333291
15245,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,743.208333333291
15269,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,767.208333333291
15357,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,855.208333333291
15181,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,679.208333333291
15293,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,791.208333333291
15478,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,976.208333333291
15444,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,942.208333333291
15327,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,825.208333333291
15281,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,779.208333333291
15274,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,772.208333333291
15344,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,842.208333333291
16682,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,2180.20833333329
16997,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,2495.20833333329
15620,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,1118.20833333329
14420,2015,9,"Mi",9,16931.4005707763,-2429.60890410959,-81.7916666667088
13294,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-1269.54166666671
12515,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-2048.54166666671
12235,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-2328.54166666671
12049,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-2514.54166666671
11966,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-2597.54166666671
12321,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-2242.54166666671
12702,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-1861.54166666671
13976,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-587.541666666709
14845,2015,9,"Do",10,16931.4005707763,-2367.85890410959,281.458333333291
15357,2015,9,"Do",10,16931.4005707763,-2367.85890410959,793.458333333291
15506,2015,9,"Do",10,16931.4005707763,-2367.85890410959,942.458333333291
15665,2015,9,"Do",10,16931.4005707763,-2367.85890410959,1101.45833333329
15432,2015,9,"Do",10,16931.4005707763,-2367.85890410959,868.458333333291
15437,2015,9,"Do",10,16931.4005707763,-2367.85890410959,873.458333333291
15530,2015,9,"Do",10,16931.4005707763,-2367.85890410959,966.458333333291
15537,2015,9,"Do",10,16931.4005707763,-2367.85890410959,973.458333333291
15494,2015,9,"Do",10,16931.4005707763,-2367.85890410959,930.458333333291
15259,2015,9,"Do",10,16931.4005707763,-2367.85890410959,695.458333333291
15162,2015,9,"Do",10,16931.4005707763,-2367.85890410959,598.458333333291
15288,2015,9,"Do",10,16931.4005707763,-2367.85890410959,724.458333333291
16692,2015,9,"Do",10,16931.4005707763,-2367.85890410959,2128.45833333329
16995,2015,9,"Do",10,16931.4005707763,-2367.85890410959,2431.45833333329
15767,2015,9,"Do",10,16931.4005707763,-2367.85890410959,1203.45833333329
14501,2015,9,"Do",10,16931.4005707763,-2367.85890410959,-62.5416666667088
13287,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-1154.37500000004
12537,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-1904.37500000004
12286,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-2155.37500000004
12040,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-2401.37500000004
12016,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-2425.37500000004
12241,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-2200.37500000004
12893,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-1548.37500000004
13978,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-463.375000000039
14518,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,76.6249999999609
15174,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,732.624999999961
15320,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,878.624999999961
15450,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,1008.62499999996
15134,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,692.624999999961
15112,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,670.624999999961
15411,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,969.624999999961
15332,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,890.624999999961
15296,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,854.624999999961
15173,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,731.624999999961
15067,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,625.624999999961
15156,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,714.624999999961
16622,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,2180.62499999996
16710,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,2268.62499999996
15466,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,1024.62499999996
14374,2015,9,"Fr",11,16931.4005707763,-2490.02557077626,-67.3750000000391
13489,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-656.416666666709
12860,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-1285.41666666671
12463,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-1682.41666666671
12271,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-1874.41666666671
12124,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-2021.41666666671
12206,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-1939.41666666671
12527,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-1618.41666666671
12877,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-1268.41666666671
13415,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-730.416666666709
14398,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,252.583333333291
14898,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,752.583333333291
15014,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,868.583333333291
14932,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,786.583333333291
14890,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,744.583333333291
14921,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,775.583333333291
14750,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,604.583333333291
14838,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,692.583333333291
14855,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,709.583333333291
14779,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,633.583333333291
15164,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,1018.58333333329
16350,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,2204.58333333329
16251,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,2105.58333333329
15120,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,974.583333333291
14098,2015,9,"Sa",12,16931.4005707763,-2785.98390410959,-47.4166666667088
13304,2015,9,"So",13,16931.4005707763,-3141.65057077626,-485.750000000039
12707,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1082.75000000004
12235,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1554.75000000004
12014,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1775.75000000004
11946,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1843.75000000004
11882,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1907.75000000004
12439,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1350.75000000004
12303,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1486.75000000004
12623,2015,9,"So",13,16931.4005707763,-3141.65057077626,-1166.75000000004
13577,2015,9,"So",13,16931.4005707763,-3141.65057077626,-212.750000000039
14110,2015,9,"So",13,16931.4005707763,-3141.65057077626,320.249999999961
14555,2015,9,"So",13,16931.4005707763,-3141.65057077626,765.249999999961
14556,2015,9,"So",13,16931.4005707763,-3141.65057077626,766.249999999961
14511,2015,9,"So",13,16931.4005707763,-3141.65057077626,721.249999999961
14523,2015,9,"So",13,16931.4005707763,-3141.65057077626,733.249999999961
14301,2015,9,"So",13,16931.4005707763,-3141.65057077626,511.249999999961
14395,2015,9,"So",13,16931.4005707763,-3141.65057077626,605.249999999961
14569,2015,9,"So",13,16931.4005707763,-3141.65057077626,779.249999999961
14596,2015,9,"So",13,16931.4005707763,-3141.65057077626,806.249999999961
14576,2015,9,"So",13,16931.4005707763,-3141.65057077626,786.249999999961
16234,2015,9,"So",13,16931.4005707763,-3141.65057077626,2444.24999999996
16044,2015,9,"So",13,16931.4005707763,-3141.65057077626,2254.24999999996
14997,2015,9,"So",13,16931.4005707763,-3141.65057077626,1207.24999999996
13957,2015,9,"So",13,16931.4005707763,-3141.65057077626,167.249999999961
13088,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-1492.25000000004
12428,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-2152.25000000004
12077,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-2503.25000000004
11998,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-2582.25000000004
11829,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-2751.25000000004
12167,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-2413.25000000004
12673,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-1907.25000000004
14179,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-401.250000000039
14820,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,239.749999999961
15447,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,866.749999999961
15704,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,1123.74999999996
15885,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,1304.74999999996
15473,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,892.749999999961
15580,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,999.749999999961
15598,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,1017.74999999996
15623,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,1042.74999999996
15552,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,971.749999999961
15488,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,907.749999999961
15378,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,797.749999999961
15528,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,947.749999999961
16812,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,2231.74999999996
16858,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,2277.74999999996
15536,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,955.749999999961
14205,2015,9,"Mo",14,16931.4005707763,-2351.15057077626,-375.250000000039
13348,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-1291.00000000004
12670,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-1969.00000000004
12237,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-2402.00000000004
12279,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-2360.00000000004
12183,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-2456.00000000004
12384,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-2255.00000000004
12814,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-1825.00000000004
14163,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-476.000000000039
14901,2015,9,"Di",15,16931.4005707763,-2292.40057077626,261.999999999961
15448,2015,9,"Di",15,16931.4005707763,-2292.40057077626,808.999999999961
15568,2015,9,"Di",15,16931.4005707763,-2292.40057077626,928.999999999961
15673,2015,9,"Di",15,16931.4005707763,-2292.40057077626,1033.99999999996
15344,2015,9,"Di",15,16931.4005707763,-2292.40057077626,704.999999999961
15440,2015,9,"Di",15,16931.4005707763,-2292.40057077626,800.999999999961
15522,2015,9,"Di",15,16931.4005707763,-2292.40057077626,882.999999999961
15389,2015,9,"Di",15,16931.4005707763,-2292.40057077626,749.999999999961
15439,2015,9,"Di",15,16931.4005707763,-2292.40057077626,799.999999999961
15270,2015,9,"Di",15,16931.4005707763,-2292.40057077626,630.999999999961
15273,2015,9,"Di",15,16931.4005707763,-2292.40057077626,633.999999999961
15534,2015,9,"Di",15,16931.4005707763,-2292.40057077626,894.999999999961
17029,2015,9,"Di",15,16931.4005707763,-2292.40057077626,2389.99999999996
16926,2015,9,"Di",15,16931.4005707763,-2292.40057077626,2286.99999999996
15938,2015,9,"Di",15,16931.4005707763,-2292.40057077626,1298.99999999996
14564,2015,9,"Di",15,16931.4005707763,-2292.40057077626,-75.0000000000391
13523,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-1204.12500000004
12766,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-1961.12500000004
12454,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-2273.12500000004
12274,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-2453.12500000004
12297,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-2430.12500000004
12427,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-2300.12500000004
12958,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-1769.12500000004
14319,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,-408.125000000039
14866,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,138.874999999961
15432,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,704.874999999961
15658,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,930.874999999961
15548,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,820.874999999961
15476,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,748.874999999961
15542,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,814.874999999961
15606,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,878.874999999961
15588,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,860.874999999961
15490,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,762.874999999961
15473,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,745.874999999961
15293,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,565.874999999961
15754,2015,9,"Mi",16,16931.4005707763,-2204.27557077626,1026.87499999996
